Unnamed: 0,participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,sender_role,recipient_role,body,intent,,timestamp,,recipient__code,recipient_role,catalog,parameter_db,sender_reqs_at_message,sender_pars_at_message
4036,03858kxd,1,2,01joa5wb,1-engine_design-1-2-4,flywheel,,i thought we are done?,,,1554991927,,gvdgbam9,conrod,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 39.48, ""fos"": 1.89}","{""D"": 85, ""c"": 150, ""t_f"": 12, ""ds"": 53}"
4037,03858kxd,1,13,knoez4e8,1-engine_design-3-2-3,crankshaft,,"i have control over neither, only c and dc",,,1554991944,,muyhby70,flywheel,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 38.68, ""fos"": 2.08}","{""D"": 88, ""c"": 150, ""t_f"": 12, ""ds"": 50}"
4038,03858kxd,1,13,knoez4e8,1-engine_design-3-3-5,crankshaft,,i think he does the bore design,,,1554991955,,esr5er6x,pistonpin,0,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 38.68, ""fos"": 2.08}","{""D"": 88, ""c"": 150, ""t_f"": 12, ""ds"": 50}"
4039,03858kxd,1,9,nsv764q0,1-engine_design-2-4-5,conrod,,im at 0.22 and 2.02,,,1554992044,,qrh8zytg,pistonpin,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.25, ""fos"": 1.92}","{""D"": 40, ""c"": 60, ""t_f"": 10, ""ds"": 15}"
4040,03858kxd,1,9,nsv764q0,1-engine_design-2-1-4,conrod,,get you factor of safety as close to 2,,,1554992055,,rrh7jd8t,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.25, ""fos"": 1.92}","{""D"": 40, ""c"": 60, ""t_f"": 10, ""ds"": 15}"
4041,03858kxd,1,9,nsv764q0,1-engine_design-2-1-4,conrod,,mass as low as possible,,,1554992066,,rrh7jd8t,piston,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.25, ""fos"": 1.92}","{""D"": 40, ""c"": 60, ""t_f"": 10, ""ds"": 15}"
4042,03858kxd,1,9,nsv764q0,1-engine_design-2-2-4,conrod,,do you have your fos as close to 2,,,1554992080,,wf24goaj,flywheel,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.25, ""fos"": 1.92}","{""D"": 40, ""c"": 60, ""t_f"": 10, ""ds"": 15}"
4043,03858kxd,1,9,nsv764q0,1-engine_design-2-3-4,conrod,,do you have your fos as close to 2?,,,1554992089,,6ni4eewl,crankshaft,0,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.25, ""fos"": 1.92}","{""D"": 40, ""c"": 60, ""t_f"": 10, ""ds"": 15}"
4044,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-1-4,conrod,,Keep me updated on your piston bore diameter. It's something I'll need in my simulations,,,1554997170,,xnk26c2v,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4045,1x32i6ma,3,7,o051n5lc,3-engine_design-2-2-3,flywheel,,"Hey, I need value of crankshaft bearing offset",,,1554997203,,mvly4f9t,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 15.0}"
4046,1x32i6ma,3,11,xnk26c2v,3-engine_design-3-1-4,piston,,D = 90 for now,,,1554997217,,j9cfvkgl,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 32.0, ""fos"": 0.61}","{""D"": 90, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4047,1x32i6ma,3,7,o051n5lc,3-engine_design-2-2-4,flywheel,,"Hey, I need value of crankshaft bearing offset",,,1554997218,,qtx99z6u,conrod,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 15.0}"
4048,1x32i6ma,3,17,wbwfwg5i,3-engine_design-4-2-3,flywheel,,Hello,,,1554997278,,2fxxybv2,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 0.97, ""fos"": 0}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 15.0}"
4049,1x32i6ma,3,5,w9er5n6d,3-engine_design-1-1-5,pistonpin,,How is your FOS related to my pin parameters?,,,1554997280,,yzr1e8du,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4050,1x32i6ma,3,4,2k11ksoq,3-engine_design-1-1-4,conrod,,"Hi, please keep me updated on the piston bore diameter",,,1554997281,,yzr1e8du,piston,0,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 20.01, \""fos\"": 0}""","""{\""D\"": 105.0, \""c\"": 300.0, \""t_f\"": 51.0, \""ds\"": 60.0}"""
4051,1x32i6ma,3,8,mvly4f9t,3-engine_design-2-2-3,crankshaft,,use 15 for now as I try to find better values on my end,,,1554997292,,o051n5lc,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4052,1x32i6ma,3,5,w9er5n6d,3-engine_design-1-2-5,pistonpin,,How is your FOS related to my pin parameters?,,,1554997294,,4cmdi24y,flywheel,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4053,1x32i6ma,3,5,w9er5n6d,3-engine_design-1-3-5,pistonpin,,How is your FOS related to my pin parameters?,,,1554997296,,z3dco7z1,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4054,1x32i6ma,3,5,w9er5n6d,3-engine_design-1-4-5,pistonpin,,How is your FOS related to my pin parameters?,,,1554997299,,2k11ksoq,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4055,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-2-3,crankshaft,,"Hi, what is the flywheel shaft diameter?",,,1554997313,,wbwfwg5i,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4056,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-3-4,conrod,,Need anything from me?,,,1554997319,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4057,1x32i6ma,3,8,mvly4f9t,3-engine_design-2-2-3,crankshaft,,sorry 60,,,1554997322,,o051n5lc,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4058,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-2-4,conrod,,Need anything from me?,,,1554997322,,k4wlz1bx,flywheel,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4059,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-4-5,conrod,,Need anything from me?,,,1554997325,,3hvw9zef,pistonpin,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4060,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-1-3,crankshaft,,"Hi, what have you decided for the piston bore diameter?",,,1554997333,,jvyzvzf3,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4061,1x32i6ma,3,16,jvyzvzf3,3-engine_design-4-1-3,piston,,55mm,,,1554997345,,2fxxybv2,crankshaft,0,1,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 3.26, \""fos\"": 0.57}""","""{\""D\"": 55, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
4062,1x32i6ma,3,17,wbwfwg5i,3-engine_design-4-2-3,flywheel,,"In the current broadcast, the value is 15",,,1554997353,,2fxxybv2,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 0.97, ""fos"": 0}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 15.0}"
4063,1x32i6ma,3,1,yzr1e8du,3-engine_design-1-1-5,piston,,I don't think it is,,,1554997360,,w9er5n6d,pistonpin,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.5, ""fos"": 0.61}","{""D"": 85, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4064,1x32i6ma,3,15,3hvw9zef,3-engine_design-3-4-5,pistonpin,,"No, not that I know of",,,1554997362,,j9cfvkgl,conrod,0,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 32.0, \""fos\"": 0.61}""","""{\""D\"": 90, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 40.0}"""
4065,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-1-3,crankshaft,,thanks!,,,1554997365,,jvyzvzf3,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4066,1x32i6ma,3,16,jvyzvzf3,3-engine_design-4-1-3,piston,,mass = 1.63 and fos = 8 for that value,,,1554997374,,2fxxybv2,crankshaft,0,1,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 3.26, \""fos\"": 0.57}""","""{\""D\"": 55, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
4067,1x32i6ma,3,1,yzr1e8du,3-engine_design-1-1-4,piston,,Right now I'm using D = 85,,,1554997379,,2k11ksoq,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.5, ""fos"": 0.61}","{""D"": 85, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4068,1x32i6ma,3,17,wbwfwg5i,3-engine_design-4-2-3,flywheel,,I will be changing the thickness and broadcast the value. It should affect the bearing support offset.,,,1554997392,,2fxxybv2,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 0.97, ""fos"": 0}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 10.0, ""ds"": 15.0}"
4069,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-2-3,crankshaft,,yeah,,,1554997406,,wbwfwg5i,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4070,1x32i6ma,3,12,k4wlz1bx,3-engine_design-3-2-3,flywheel,,I'm going to need to know the crankshaft bearing offset when you have it,,,1554997410,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 12.0, ""ds"": 40.0}"
4071,1x32i6ma,3,3,z3dco7z1,3-engine_design-1-3-5,crankshaft,,Is your piston pin the same as the crankshaft-pin?,,,1554997415,,w9er5n6d,pistonpin,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4072,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-2-3,crankshaft,,I'll check in with you on that in a sec,,,1554997416,,wbwfwg5i,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4073,1x32i6ma,3,15,3hvw9zef,3-engine_design-3-1-5,pistonpin,,Please let me know if you change the piston bore diameter,,,1554997416,,xnk26c2v,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 32.0, ""fos"": 0.61}","{""D"": 90, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4074,1x32i6ma,3,9,qtx99z6u,3-engine_design-2-2-4,conrod,,"If that's the same as the thickness of the connecting rod, then I'm currently at 2 mm",,,1554997430,,o051n5lc,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 30.0, ""ds"": 25.0}"
4075,1x32i6ma,3,9,qtx99z6u,3-engine_design-2-2-4,conrod,,That's subject to change though,,,1554997435,,o051n5lc,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 30.0, ""ds"": 25.0}"
4076,1x32i6ma,3,4,2k11ksoq,3-engine_design-1-4-5,conrod,,I control the thickness of the connecting rod and ratio of its length to crankshaft length. All I know is that increasing either of those increases both the mass and factor of safety,,,1554997438,,w9er5n6d,pistonpin,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 38.8, ""fos"": 0.61}","{""D"": 90, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4077,1x32i6ma,3,13,qb9xwuo8,3-engine_design-3-3-4,crankshaft,,what diameter have you chosen?,,,1554997438,,j9cfvkgl,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4078,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-2-3,crankshaft,,what is the thickness you have on that right now with a d=15?,,,1554997447,,wbwfwg5i,flywheel,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4079,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-1-4,conrod,,Increasing that will allow my factor of safety to increase. Any reason we're keeping it low?,,,1554997448,,xnk26c2v,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.11, ""fos"": 0.61}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4080,1x32i6ma,3,5,w9er5n6d,3-engine_design-1-1-5,pistonpin,,"I have to account for the piston diameter, higher values for that mean that I get a higher mass and fos",,,1554997451,,yzr1e8du,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 105.0, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4081,1x32i6ma,3,18,2fxxybv2,3-engine_design-4-1-3,crankshaft,,got it!,,,1554997453,,jvyzvzf3,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 1.86, ""fos"": 0}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4082,1x32i6ma,3,4,2k11ksoq,3-engine_design-1-1-4,conrod,,Thanks,,,1554997454,,yzr1e8du,piston,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 38.8, ""fos"": 0.61}","{""D"": 90, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4083,1x32i6ma,3,10,gfov9juk,3-engine_design-2-1-5,pistonpin,,any preference on the piston bore diameter?,,,1554997457,,beyg97gx,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.18, ""fos"": 0.44}","{""D"": 55, ""c"": 60.0, ""t_f"": 10, ""ds"": 20}"
4084,1x32i6ma,3,9,qtx99z6u,3-engine_design-2-1-4,conrod,,Hey could I get the value of the piston bore diameter whenever you've got it?,,,1554997460,,beyg97gx,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 30.0, ""ds"": 25.0}"
4085,1x32i6ma,3,1,yzr1e8du,3-engine_design-1-1-5,piston,,Right now I have D=85,,,1554997462,,w9er5n6d,pistonpin,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.5, ""fos"": 0.61}","{""D"": 85, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4086,1x32i6ma,3,2,4cmdi24y,3-engine_design-1-2-3,flywheel,,What are your initial ideas for bearing offset?,,,1554997471,,z3dco7z1,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 38.95, ""fos"": 0.61}","{""D"": 85, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 60.0}"
4087,1x32i6ma,3,10,gfov9juk,3-engine_design-2-4-5,pistonpin,,any preference on the piston bore diameter,,,1554997471,,qtx99z6u,conrod,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.18, ""fos"": 0.44}","{""D"": 55, ""c"": 60.0, ""t_f"": 10, ""ds"": 20}"
4088,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-3-4,conrod,,I don't select any diameter,,,1554997483,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.11, ""fos"": 0.61}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4089,1x32i6ma,3,17,wbwfwg5i,3-engine_design-4-2-3,flywheel,,thickness = 10,,,1554997485,,2fxxybv2,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.08, ""fos"": 0.57}","{""D"": 55, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
4090,1x32i6ma,3,17,wbwfwg5i,3-engine_design-4-2-3,flywheel,,d = 15,,,1554997491,,2fxxybv2,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.08, ""fos"": 0.57}","{""D"": 55, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
4091,1x32i6ma,3,8,mvly4f9t,3-engine_design-2-1-3,crankshaft,,what's your current bore diameter,,,1554997492,,beyg97gx,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 60.0, ""t_f"": 30.0, ""ds"": 25.0}"
4092,1x32i6ma,3,11,xnk26c2v,3-engine_design-3-1-4,piston,,my mass increases significantly with a small change in bore diameter,,,1554997493,,j9cfvkgl,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 41.67, ""fos"": 0.61}","{""D"": 85, ""c"": 300.0, ""t_f"": 51.0, ""ds"": 60.0}"
4093,1x32i6ma,3,6,beyg97gx,3-engine_design-2-1-4,piston,,something about 45-50 seems good (low mass and factor of safety above 2),,,1554997495,,qtx99z6u,conrod,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.58, ""fos"": 0.44}","{""D"": 50, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
4094,1x32i6ma,3,6,beyg97gx,3-engine_design-2-1-3,piston,,something about 45-50 seems good (low mass and factor of safety above 2),,,1554997497,,mvly4f9t,crankshaft,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.58, ""fos"": 0.44}","{""D"": 50, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
4095,1x32i6ma,3,6,beyg97gx,3-engine_design-2-1-5,piston,,something about 45-50 seems good (low mass and factor of safety above 2),,,1554997499,,gfov9juk,pistonpin,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.58, ""fos"": 0.44}","{""D"": 50, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
4096,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-3-4,conrod,,Are you referring to  the piston bore diameter?,,,1554997501,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.11, ""fos"": 0.61}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4097,1x32i6ma,3,13,qb9xwuo8,3-engine_design-3-2-3,crankshaft,,"try bearing offset = 180, crankshaft pin is 35 mm",,,1554997501,,k4wlz1bx,flywheel,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4098,1x32i6ma,3,9,qtx99z6u,3-engine_design-2-4-5,conrod,,Between 45 and 50 would be wonderful!,,,1554997509,,gfov9juk,pistonpin,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 30.0, ""ds"": 25.0}"
4099,1x32i6ma,3,13,qb9xwuo8,3-engine_design-3-3-4,crankshaft,,yes,,,1554997511,,j9cfvkgl,conrod,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 24.43, ""fos"": 0.58}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4100,1x32i6ma,3,9,qtx99z6u,3-engine_design-2-1-4,conrod,,Thanks!,,,1554997516,,beyg97gx,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.08, ""fos"": 0.57}","{""D"": 70.0, ""c"": 130.0, ""t_f"": 30.0, ""ds"": 25.0}"
4101,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-3-4,conrod,,That comes from the piston,,,1554997529,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.11, ""fos"": 0.61}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4102,1x32i6ma,3,14,j9cfvkgl,3-engine_design-3-3-4,conrod,,Right now its at 90,,,1554997535,,qb9xwuo8,crankshaft,0,1,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 46.11, ""fos"": 0.61}","{""D"": 75.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
4103,1x32i6ma,3,10,gfov9juk,3-engine_design-2-1-5,pistonpin,,"sounds good, ill do 45",,,1554997537,,beyg97gx,piston,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.18, ""fos"": 0.44}","{""D"": 55, ""c"": 60.0, ""t_f"": 10, ""ds"": 20}"
4104,1x32i6ma,3,10,gfov9juk,3-engine_design-2-4-5,pistonpin,,sounds good ill do 45,,,1554997542,,qtx99z6u,conrod,0,1,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.18, ""fos"": 0.44}","{""D"": 55, ""c"": 60.0, ""t_f"": 10, ""ds"": 20}"
4105,1x32i6ma,3,1,yzr1e8du,3-engine_design-1-1-5,piston,,Is higher or lower D better for you?,,,1554997547,,w9er5n6d,pistonpin,0,1,"""{\""N\"": 6500, \""T\"": 220, \""NC\"": 4, \""P\"": 130000.0, \""LDr\"": 1.75, \""m\"": 41.67, \""fos\"": 0.61}""","""{\""D\"": 85, \""c\"": 150.0, \""t_f\"": 12.0, \""ds\"": 60.0}"""
