full_text,label
 1   67 ,Monitoring_objective_values
 1   67 ,Monitoring_objective_values
Yes  that works,Monitoring_objective_values
pretty sure its someone else,Monitoring_objective_values
yeah,Monitoring_objective_values
Yeah for a second we were meeting both I wonder what just updated ? ,Monitoring_objective_values
what s your factorofsafety  ? ,Monitoring_objective_values
 1   67 ,Monitoring_objective_values
hmm okay,Monitoring_objective_values
Not sure where the mass increase came from,Monitoring_objective_values
I broadcasted that,Monitoring_objective_values
What are your design variables currently ? ,Monitoring_objective_values
okay sounds goof,Monitoring_objective_values
What are your design variables currently ? ,Monitoring_objective_values
but our system factorofsafety is  1   25 ,Monitoring_objective_values
What are your design variables currently ? ,Monitoring_objective_values
what s your factorofsafety  ? ,Monitoring_objective_values
What are your design variables currently ? ,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
t  equals to   5   7   r 1   equals to   4 ,Monitoring_objective_values
Mine is at  2   05 ,Monitoring_objective_values
whats your current factorofsafety,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
Yeah  my factorofsafety is minimized as well,Monitoring_objective_values
 2   77 ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
Yeah that s what I ve found too,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
I mass at  2   77 ,Monitoring_objective_values
so i got an factorofsafety of  3   39  and mass of  0   11 ,Monitoring_objective_values
whats your factorofsafety  ? ,Monitoring_objective_values
I broadcasted something but then i changed it now,Monitoring_objective_values
factorofsafety  equals to   2   01 ,Monitoring_objective_values
Our factorofsafety just went down to  0   96   Is yours still good ? ,Monitoring_objective_values
 2   01 ,Monitoring_objective_values
okay,Monitoring_objective_values
Yes,Monitoring_objective_values
our quality just went way down  did you change anything ? ,Monitoring_objective_values
okay thats better,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
whats your current factorofsafety  ? ,Monitoring_objective_values
Can your mass be reduced at all ? ,Monitoring_objective_values
SAme,Monitoring_objective_values
whats your current factorofsafety  ? ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
whats your current factorofsafety  ? ,Monitoring_objective_values
What are you broadcasting ? ,Monitoring_objective_values
broadcasting  2   85  with a mass of  1   36 ,Monitoring_objective_values
Did you change anything ?  factorofsafety just tanked,Monitoring_objective_values
yes i changed my numbers,Monitoring_objective_values
What are you broadcasting ?  ,Monitoring_objective_values
true  what s your mass ? ,Monitoring_objective_values
What s your factorofsafety ? ,Monitoring_objective_values
what s your factorofsafety ? ,Monitoring_objective_values
what is your factorofsafety now ? ,Monitoring_objective_values
What did you guys get,Monitoring_objective_values
 2   77  is my minimum mass and factorofsafety I mass afraid,Monitoring_objective_values
no mine is  2   0 ,Monitoring_objective_values
i dropped  1  kg with  3  factorofsafety,Monitoring_objective_values
Get your factorofsafety just above  2  with as little mass as possible,Monitoring_objective_values
 0   52 ,Monitoring_objective_values
yeah I saw that  I haven t changed anything,Monitoring_objective_values
ok,Monitoring_objective_values
factorofsafety ,Monitoring_objective_values
Who is the   96  factorofsafety ? ,Monitoring_objective_values
My piston mass is  0   52  and factorofsafety is  2   01 ,Monitoring_objective_values
are you changing anything  ? ,Monitoring_objective_values
We do,Monitoring_objective_values
what s yours ? ,Monitoring_objective_values
is your fs still  2   1  ? ,Monitoring_objective_values
mine is  1215 ,Monitoring_objective_values
 2 ,Monitoring_objective_values
mass factorofsafety ? ,Monitoring_objective_values
I think the rest of us are right around  2   0 ,Monitoring_objective_values
are you making any changes  ? ,Monitoring_objective_values
mass  27   44 ,Monitoring_objective_values
are you making any changes  ? ,Monitoring_objective_values
factorofsafety  2   06 ,Monitoring_objective_values
 1   25  ? ,Monitoring_objective_values
What s going on  bud ? ,Monitoring_objective_values
Like now,Selected_design_parameter_values_for_objective(s)
 10  bucks aint bad,Monitoring_objective_values
try increasing factorofsafety,Monitoring_objective_values
it s not me im good,Monitoring_objective_values
was your factorofsafety less than  1  now,Monitoring_objective_values
wasnt me,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
Who is this ? ,Monitoring_objective_values
who is this ?  ,Monitoring_objective_values
who is this ?  ,Monitoring_objective_values
Nicole who dis ? ,Monitoring_objective_values
you ? ,Monitoring_objective_values
new phone who dis ? ,Monitoring_objective_values
what are your design variables and the other variable that is important to you ? ,Monitoring_objective_values
Hello,Monitoring_objective_values
yes,Monitoring_objective_values
new phone who dis ? ,Monitoring_objective_values
Ahh nice,Monitoring_objective_values
sweet,Monitoring_objective_values
same,Monitoring_objective_values
what do you control and what do you need,Monitoring_objective_values
ok,Monitoring_objective_values
Ok I also broadcast my best  it gives good weight and fs,Monitoring_objective_values
Yes that is what I have input,Monitoring_objective_values
sweet,Monitoring_objective_values
so you dont need anything fom me right ? ,Monitoring_objective_values
yea,Monitoring_objective_values
do you know what s going on ? ,Monitoring_objective_values
ok yeye,Monitoring_objective_values
I don t understand,Monitoring_objective_values
do you know what s going on ? ,Monitoring_objective_values
do you know what s going on ? ,Monitoring_objective_values
which you control,Monitoring_objective_values
Yeah thats what I got,Monitoring_objective_values
i think so  I think i just figured out what i need to do  I was confused at first,Monitoring_objective_values
Ok  Our factorofsafety isn t too bad right now so that s probably a good place to be at the moment,Monitoring_objective_values
Ok do you have a set variable ?  In your chart,Monitoring_objective_values
 ok if I put a   in front of a message it has gone to everyone,Monitoring_objective_values
 ok if I put a   in front of a message it has gone to everyone,Monitoring_objective_values
 ok if I put a   in front of a message it has gone to everyone,Monitoring_objective_values
 ok if I put a   in front of a message it has gone to everyone,Monitoring_objective_values
ahh gotcha,Monitoring_objective_values
it just became  0   13  though,Monitoring_objective_values
do you need r 2  or r 3  ? ,Monitoring_objective_values
group :  can we all try broadcasting settings that are in the middle of our ranges ? ,Monitoring_objective_values
what i was told,Monitoring_objective_values
group :  can we all try broadcasting settings that are in the middle of our ranges ? ,Monitoring_objective_values
group :  can we all try broadcasting settings that are in the middle of our ranges ? ,Monitoring_objective_values
group :  can we all try broadcasting settings that are in the middle of our ranges ? ,Monitoring_objective_values
yea and increase factorofsafety,Monitoring_objective_values
ok,Monitoring_objective_values
oh yeah but this communication system is a struggle,Monitoring_objective_values
Yes,Monitoring_objective_values
Di the numbers change for you ? ,Monitoring_objective_values
that s cool,Monitoring_objective_values
Did,Monitoring_objective_values
What do you need from me ? ,Monitoring_objective_values
ok,Monitoring_objective_values
thought,Monitoring_objective_values
Yeah I just saw that  and our weight is massive,Monitoring_objective_values
okay,Monitoring_objective_values
retweet,Monitoring_objective_values
yes and I am also playing with my numbers because I just realized now what to do  I am still getting poor quality though,Monitoring_objective_values
what s the projected mass and factorofsafety for your chosen part ? ,Monitoring_objective_values
Yes,Monitoring_objective_values
yes  one minute on that,Monitoring_objective_values
mine is mass equals to  0   69  and factorofsafety  equals to   3   84 ,Monitoring_objective_values
I don t know how to find that info,Monitoring_objective_values
Im still at poor quality  are you as well ? ,Monitoring_objective_values
oh okay ,Monitoring_objective_values
Okay,Monitoring_objective_values
ya  and im at poor quality  are you as well ? ,Monitoring_objective_values
dec mass,Monitoring_objective_values
yup,Selected_design_parameter_values_for_objective(s)
nevermind just updated broadcast,Monitoring_objective_values
I think this is a trap,Monitoring_objective_values
