full_text,label
trying to max factorofsafety and min weight,Providing_information
my goal is to minimize the crankshaft weight and maximize factorofsafety,Providing_information
we can tone it down some still,Providing_information
cool,Providing_information
yea what we have right now is perfect,Providing_information
duh,Providing_information
my current bearingoffset i  150  and dc of  30 ,Providing_information
lets try only small changes now since we are at very good  maybe make it to excellent,Providing_information
 60  ia the current value,Providing_information
can try small changes,Providing_information
I mass trying to minimize the mass of the connecting rod,Providing_information
if we could take off  2  kgs wed be golden,Providing_information
we are very good,Providing_information
helloooo,Providing_information
I mass trying to minimize the mass of the connecting rod,Providing_information
ok just making sure it updates,Providing_information
At  75  diameter for me  the best I have is  2   85 factorofsafety and  6   26 mass,Providing_information
yea my bad  I ve got  7   15 kg right now,Providing_information
we would want to reduce weight without reducing fs,Providing_information
ok somehow we now have way too much mass,Providing_information
piston diameter  pistonborediameter  is currently  105   not variable I control,Providing_information
since we are at the threshold for fs,Providing_information
ok somehow we now have way too much mass,Providing_information
minimize the mass of crankshaft and maximize factorofsafety,Providing_information
ok somehow we now have way too much mass,Providing_information
i mass determining dc and bearingoffset,Providing_information
ok somehow we now have way too much mass,Providing_information
I haven t changed anything yet,Providing_information
my bad  thanks,Providing_information
Hello I currently am discussing with a  75  diameter piston,Providing_information
 2   31 ,Providing_information
there is a default one but i mass trying to figure out how to change it,Providing_information
minimize the weight of crankshaft and increase factorofsafety,Providing_information
yea  idk who changed a value  If we cant figure it out  I can lower the piston  4  pounds,Providing_information
kg,Providing_information
i mass determining bearingoffset and dc,Providing_information
I didn t change,Providing_information
 40  inches ,Providing_information
Im not sure  the only thing that effects me is the bore diameter,Providing_information
thanks,Providing_information
ok will do,Providing_information
 18   63 ,Providing_information
ok back to very good i say leabe it,Providing_information
Crankshaft bearing offset,Providing_information
ok guys looks good,Providing_information
I have broadcasted the best value,Providing_information
ok guys looks good,Providing_information
ok back to very good i say leabe it,Providing_information
I can chang the diameter,Providing_information
ok guys looks good,Providing_information
I have broadcasted the best value,Providing_information
ok back to very good i say leabe it,Providing_information
ok guys looks good,Providing_information
ok back to very good i say leabe it,Providing_information
I have broadcasted the best value,Providing_information
I have broadcasted the best value,Providing_information
we got it,Providing_information
ok thats not me then  maybe ask around,Providing_information
Yes,Providing_information
flywheeldiameter flywheelthickness and pistonborediameter,Providing_information
and t _ h  which may be the length,Providing_information
we re at excellent,Providing_information
The piston has a diameter of  75 ,Providing_information
exellent dont touch,Providing_information
Yeah I mass talking to the crankshaft,Providing_information
